crym,admd_c,ana_mgpo_nm,ana_ccd_nm,admd_nm,tco_btc_nm,dayofweek,sl_am,sl_ct
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,양식,Sat,601700,12
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Sun,218400,27
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Mon,97700,11
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Tue,87400,11
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Wed,92800,13
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Thu,191200,22
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Fri,125600,18
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패스트푸드점,Sat,209100,26
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패밀리레스토랑,Mon,12500,2
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패밀리레스토랑,Tue,23500,1
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패밀리레스토랑,Wed,40150,3
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패밀리레스토랑,Thu,49280,2
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,패밀리레스토랑,Sat,42650,1
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Sun,1529150,62
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Mon,917230,48
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Tue,956110,58
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Wed,629790,54
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Thu,834200,51
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Fri,1361920,80
202210,1111061500,서울특별시,종로구,종로1·2·3·4가동,기타,Sat,1430800,81
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Sun,1128360,18
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Mon,376000,11
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Tue,457000,9
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Wed,312400,12
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Thu,362200,10
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Fri,580500,16
202210,1111063000,서울특별시,종로구,종로5·6가동,한식,Sat,448700,11
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Sun,338500,4
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Mon,26600,1
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Tue,7900,1
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Wed,137700,3
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Thu,121000,4
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Fri,180800,3
202210,1111063000,서울특별시,종로구,종로5·6가동,일식,Sat,108000,3
202210,1111063000,서울특별시,종로구,종로5·6가동,중식,Sun,252000,2
202210,1111063000,서울특별시,종로구,종로5·6가동,중식,Mon,40000,2
202210,1111063000,서울특별시,종로구,종로5·6가동,중식,Wed,60000,2
202210,1111063000,서울특별시,종로구,종로5·6가동,중식,Fri,45300,2
202210,1111063000,서울특별시,종로구,종로5·6가동,중식,Sat,103400,6
202210,1111063000,서울특별시,종로구,종로5·6가동,양식,Sun,15400,2
202210,1111063000,서울특별시,종로구,종로5·6가동,양식,Mon,120000,2
202210,1111063000,서울특별시,종로구,종로5·6가동,양식,Thu,54900,2
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Sun,42700,2
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Mon,29100,4
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Tue,23000,4
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Wed,87400,6
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Thu,31500,5
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Fri,84700,10
202210,1111063000,서울특별시,종로구,종로5·6가동,패스트푸드점,Sat,96200,10
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Sun,378600,11
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Mon,111100,5
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Tue,221100,10
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Wed,168700,14
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Thu,135700,7
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Fri,158300,11
202210,1111063000,서울특별시,종로구,종로5·6가동,기타,Sat,82000,8
202210,1111064000,서울특별시,종로구,이화동,한식,Sun,1134700,26
202210,1111064000,서울특별시,종로구,이화동,한식,Mon,820500,18
202210,1111064000,서울특별시,종로구,이화동,한식,Tue,879600,28
202210,1111064000,서울특별시,종로구,이화동,한식,Wed,772400,25
202210,1111064000,서울특별시,종로구,이화동,한식,Thu,2036300,26
202210,1111064000,서울특별시,종로구,이화동,한식,Fri,921400,30
202210,1111064000,서울특별시,종로구,이화동,한식,Sat,1583300,49
202210,1111064000,서울특별시,종로구,이화동,일식,Sun,48000,2
202210,1111064000,서울특별시,종로구,이화동,일식,Mon,36000,1
202210,1111064000,서울특별시,종로구,이화동,일식,Tue,155400,8
202210,1111064000,서울특별시,종로구,이화동,일식,Wed,234800,3
202210,1111064000,서울특별시,종로구,이화동,일식,Thu,34500,3
202210,1111064000,서울특별시,종로구,이화동,일식,Fri,99500,6
202210,1111064000,서울특별시,종로구,이화동,일식,Sat,15700,2
202210,1111064000,서울특별시,종로구,이화동,중식,Sun,112700,4
202210,1111064000,서울특별시,종로구,이화동,중식,Mon,80000,4
202210,1111064000,서울특별시,종로구,이화동,중식,Tue,83000,3
202210,1111064000,서울특별시,종로구,이화동,중식,Wed,139500,2
202210,1111064000,서울특별시,종로구,이화동,중식,Thu,101600,7
202210,1111064000,서울특별시,종로구,이화동,중식,Fri,188500,4
202210,1111064000,서울특별시,종로구,이화동,중식,Sat,255900,7
202210,1111064000,서울특별시,종로구,이화동,양식,Sun,38400,2
202210,1111064000,서울특별시,종로구,이화동,양식,Mon,95000,3
202210,1111064000,서울특별시,종로구,이화동,양식,Tue,47300,4
202210,1111064000,서울특별시,종로구,이화동,양식,Wed,17500,2
202210,1111064000,서울특별시,종로구,이화동,양식,Thu,5000,1
202210,1111064000,서울특별시,종로구,이화동,양식,Fri,104700,3
202210,1111064000,서울특별시,종로구,이화동,양식,Sat,158200,10
202210,1111064000,서울특별시,종로구,이화동,부페,Sun,49800,1
202210,1111064000,서울특별시,종로구,이화동,부페,Fri,91600,1
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Sun,144500,15
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Mon,76500,8
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Tue,20400,3
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Wed,85700,8
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Thu,18900,3
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Fri,14100,3
202210,1111064000,서울특별시,종로구,이화동,패스트푸드점,Sat,104500,14
202210,1111064000,서울특별시,종로구,이화동,패밀리레스토랑,Sun,53950,2
202210,1111064000,서울특별시,종로구,이화동,패밀리레스토랑,Fri,45300,1
202210,1111064000,서울특별시,종로구,이화동,기타,Sun,921650,39
202210,1111064000,서울특별시,종로구,이화동,기타,Mon,492300,23
202210,1111064000,서울특별시,종로구,이화동,기타,Tue,378400,30
202210,1111064000,서울특별시,종로구,이화동,기타,Wed,236100,16
202210,1111064000,서울특별시,종로구,이화동,기타,Thu,466500,23
202210,1111064000,서울특별시,종로구,이화동,기타,Fri,453180,36
202210,1111064000,서울특별시,종로구,이화동,기타,Sat,1335850,49
202210,1111065000,서울특별시,종로구,혜화동,한식,Sun,1614000,42
202210,1111065000,서울특별시,종로구,혜화동,한식,Mon,1054700,38
202210,1111065000,서울특별시,종로구,혜화동,한식,Tue,955000,41
202210,1111065000,서울특별시,종로구,혜화동,한식,Wed,1071300,43
202210,1111065000,서울특별시,종로구,혜화동,한식,Thu,1725600,57
202210,1111065000,서울특별시,종로구,혜화동,한식,Fri,2253700,71
202210,1111065000,서울특별시,종로구,혜화동,한식,Sat,2327580,67
202210,1111065000,서울특별시,종로구,혜화동,일식,Sun,391900,7
202210,1111065000,서울특별시,종로구,혜화동,일식,Mon,106000,5
202210,1111065000,서울특별시,종로구,혜화동,일식,Tue,215300,6
202210,1111065000,서울특별시,종로구,혜화동,일식,Wed,122500,4
202210,1111065000,서울특별시,종로구,혜화동,일식,Thu,218800,7
202210,1111065000,서울특별시,종로구,혜화동,일식,Fri,376700,7
202210,1111065000,서울특별시,종로구,혜화동,일식,Sat,467000,10
202210,1111065000,서울특별시,종로구,혜화동,중식,Sun,586500,8
202210,1111065000,서울특별시,종로구,혜화동,중식,Mon,94600,5
202210,1111065000,서울특별시,종로구,혜화동,중식,Tue,186500,9
202210,1111065000,서울특별시,종로구,혜화동,중식,Wed,149720,10
202210,1111065000,서울특별시,종로구,혜화동,중식,Thu,297600,15
202210,1111065000,서울특별시,종로구,혜화동,중식,Fri,277450,11
202210,1111065000,서울특별시,종로구,혜화동,중식,Sat,160370,10
202210,1111065000,서울특별시,종로구,혜화동,양식,Sun,355700,6
202210,1111065000,서울특별시,종로구,혜화동,양식,Mon,137100,3
202210,1111065000,서울특별시,종로구,혜화동,양식,Tue,122000,2
202210,1111065000,서울특별시,종로구,혜화동,양식,Wed,48000,2
202210,1111065000,서울특별시,종로구,혜화동,양식,Thu,144200,6
202210,1111065000,서울특별시,종로구,혜화동,양식,Fri,417000,4
202210,1111065000,서울특별시,종로구,혜화동,양식,Sat,465600,11
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Sun,96400,13
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Mon,97100,10
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Tue,156800,24
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Wed,72360,11
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Thu,92300,12
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Fri,91900,11
202210,1111065000,서울특별시,종로구,혜화동,패스트푸드점,Sat,160300,18
202210,1111065000,서울특별시,종로구,혜화동,패밀리레스토랑,Thu,6900,1
202210,1111065000,서울특별시,종로구,혜화동,패밀리레스토랑,Fri,20700,2
202210,1111065000,서울특별시,종로구,혜화동,기타,Sun,1508450,76
202210,1111065000,서울특별시,종로구,혜화동,기타,Mon,367240,30
202210,1111065000,서울특별시,종로구,혜화동,기타,Tue,720400,47
202210,1111065000,서울특별시,종로구,혜화동,기타,Wed,1044940,50
202210,1111065000,서울특별시,종로구,혜화동,기타,Thu,1013800,48
202210,1111065000,서울특별시,종로구,혜화동,기타,Fri,997700,72
202210,1111065000,서울특별시,종로구,혜화동,기타,Sat,1030700,71
202210,1111067000,서울특별시,종로구,창신1동,한식,Sun,1809000,52
202210,1111067000,서울특별시,종로구,창신1동,한식,Mon,1000700,34
202210,1111067000,서울특별시,종로구,창신1동,한식,Tue,1276400,31
202210,1111067000,서울특별시,종로구,창신1동,한식,Wed,1670000,29
202210,1111067000,서울특별시,종로구,창신1동,한식,Thu,1003400,32
202210,1111067000,서울특별시,종로구,창신1동,한식,Fri,1418900,39
202210,1111067000,서울특별시,종로구,창신1동,한식,Sat,6448000,39
202210,1111067000,서울특별시,종로구,창신1동,일식,Sun,222000,3
202210,1111067000,서울특별시,종로구,창신1동,일식,Mon,26000,2
202210,1111067000,서울특별시,종로구,창신1동,일식,Tue,130500,2
202210,1111067000,서울특별시,종로구,창신1동,일식,Wed,10000,1
202210,1111067000,서울특별시,종로구,창신1동,일식,Thu,128200,9
202210,1111067000,서울특별시,종로구,창신1동,일식,Fri,537700,11
202210,1111067000,서울특별시,종로구,창신1동,일식,Sat,58800,3
202210,1111067000,서울특별시,종로구,창신1동,중식,Sun,262500,7
202210,1111067000,서울특별시,종로구,창신1동,중식,Mon,79500,4
202210,1111067000,서울특별시,종로구,창신1동,중식,Tue,67000,2
202210,1111067000,서울특별시,종로구,창신1동,중식,Wed,208000,7
202210,1111067000,서울특별시,종로구,창신1동,중식,Thu,147100,7
202210,1111067000,서울특별시,종로구,창신1동,중식,Fri,150800,5
202210,1111067000,서울특별시,종로구,창신1동,중식,Sat,150000,7
202210,1111067000,서울특별시,종로구,창신1동,양식,Sun,145100,3
202210,1111067000,서울특별시,종로구,창신1동,양식,Mon,12800,1
202210,1111067000,서울특별시,종로구,창신1동,양식,Tue,38200,2
202210,1111067000,서울특별시,종로구,창신1동,양식,Wed,10000,1
202210,1111067000,서울특별시,종로구,창신1동,양식,Sat,112700,4
202210,1111067000,서울특별시,종로구,창신1동,부페,Sun,51800,1
202210,1111067000,서울특별시,종로구,창신1동,부페,Wed,14000,1
202210,1111067000,서울특별시,종로구,창신1동,부페,Fri,28000,1
202210,1111067000,서울특별시,종로구,창신1동,부페,Sat,13500,1
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Sun,108100,11
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Mon,57100,4
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Tue,61000,9
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Wed,20200,2
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Thu,15300,4
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Fri,123500,10
202210,1111067000,서울특별시,종로구,창신1동,패스트푸드점,Sat,138200,10
202210,1111067000,서울특별시,종로구,창신1동,패밀리레스토랑,Fri,24900,1
202210,1111067000,서울특별시,종로구,창신1동,기타,Sun,580800,29
